Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:137550	GIANT PIGMENTED HAIRY NEVUS					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:137550	HPO	17.02.2009	
OMIM:137550	GIANT PIGMENTED HAIRY NEVUS					HP:0012056	Cutaneous melanoma			TAS	TAS							OMIM:137550	HPO:probinson	01.08.2012	
OMIM:137550	GIANT PIGMENTED HAIRY NEVUS					HP:0005600	Congenital giant melanocytic nevus			TAS	TAS							OMIM:137550	HPO:probinson	01.08.2012	
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000629	Periorbital fullness			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > PERIORBITAL FULLNESS	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0002002	Deep philtrum			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > DEEP PHILTRUM	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000293	Full cheeks			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > FULL CHEEKS	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000343	Long philtrum			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > LONG PHILTRUM	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0011220	Prominent forehead			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > PROMINENT FOREHEAD	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0010759	Premaxillary Prominence			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > PROMINENT PREMAXILLA	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000311	Round face			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > ROUND FACE	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000337	Broad forehead			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > WIDE FOREHEAD	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000232	Everted lower lip vermilion			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > EVERTED LOWER LIP	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000194	Open mouth			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > OPEN MOUTH	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000463	Anteverted nares			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > ANTEVERTED NARES	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000455	Broad nasal tip			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > BROAD NASAL TIP	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0000418	Narrow nasal ridge			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > NARROW NASAL RIDGE	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0003196	Short nose			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > SHORT NOSE	OMIM:137550	HPO:skoehler	24.08.2014
OMIM:137550	#137550 MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS					HP:0003196	Short nose			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > SMALL NOSE	OMIM:137550	HPO:skoehler	24.08.2014
