Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0000007	Autosomal recessive inheritance			PCS	PCS							pmid:17564974	HPO:probinson	Jan 9, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0002084	Encephalocele			TAS	TAS							OMIM:611134	HPO:probinson	Apr 1, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0001162	Postaxial polydactyly (hands)			TAS	TAS							OMIM:611134	HPO:probinson	Apr 1, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0000107	Renal cysts			TAS	TAS							OMIM:611134	HPO:probinson	Apr 1, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0002335	Agenesis of cerebellar vermis			PCS	PCS							pmid:17564974	HPO:probinson	Apr 1, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0002079	Hypoplasia of the corpus callosum			PCS	PCS							pmid:17564974	HPO:probinson	Apr 1, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0001631	Defect in the atrial septum			PCS	PCS							pmid:17564974	HPO:probinson	Apr 1, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0001629	Ventricular septal defect			PCS	PCS							pmid:17564974	HPO:probinson	Apr 1, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED				CEP290	HP:0001305	Dandy-Walker malformation			PCS	PCS							pmid:17564974	HPO:probinson	Apr 1, 2013	
OMIM:611134	#611134 MECKEL SYNDROME, TYPE 4; MKS4;;MECKEL-GRUBER SYNDROME, TYPE 4MECKEL-LIKE CEREBRORENODIGITAL SYNDROME, INCLUDED					HP:0001408	Bile duct proliferation			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > BILE DUCT PROLIFERATION	OMIM:611134	HPO:skoehler	26.04.2015
