Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0002240	Hepatomegaly			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > HEPATOMEGALY	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0000518	Cataract			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > CATARACT	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0000589	Coloboma			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > COLOBOMA	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0000639	Nystagmus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > NYSTAGMUS	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0000505	Visual impairment			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > POOR VISION	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0001928	Abnormality of coagulation			IEA	IEA						OMIM-CS:HEMATOLOGY > COAGULATION ABNORMALITIES	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0001263	Global developmental delay			IEA	IEA						MODIFIER:SEVERE;OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DELAYED PSYCHOMOTOR DEVELOPMENT, SEVERE	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0001347	Hyperreflexia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPERREFLEXIA	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0002521	Hypsarrhythmia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPSARRHYTHMIA	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0001249	Intellectual disability			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > MENTAL RETARDATION	OMIM:607906	HPO:skoehler	22.03.2015
OMIM:607906	#607906 CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I;;CDG Ii; CDGIi					HP:0001250	Seizures			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > SEIZURES	OMIM:607906	HPO:skoehler	22.03.2015
