Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:164700	OLIVOPONTOCEREBELLAR ATROPHY V					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:164700	HPO	Feb 17, 2009	
OMIM:164700	OLIVOPONTOCEREBELLAR ATROPHY V					HP:0000726	Dementia			IEA	IEA							OMIM:164700	HPO	Feb 17, 2009	
OMIM:164700	OLIVOPONTOCEREBELLAR ATROPHY V					HP:0001251	Ataxia			IEA	IEA							OMIM:164700	HPO	Feb 17, 2009	
OMIM:164700	OLIVOPONTOCEREBELLAR ATROPHY V					HP:0002063	Rigidity			IEA	IEA							OMIM:164700	HPO	Feb 17, 2009	
OMIM:164700	OLIVOPONTOCEREBELLAR ATROPHY V					HP:0002071	Abnormality of extrapyramidal motor function			IEA	IEA							OMIM:164700	HPO	Feb 17, 2009	
OMIM:164700	OLIVOPONTOCEREBELLAR ATROPHY V					HP:0002072	Chorea			IEA	IEA							OMIM:164700	HPO	Feb 17, 2009	
OMIM:164700	OLIVOPONTOCEREBELLAR ATROPHY V					HP:0008303	Olivary degeneration			TAS	TAS							OMIM:164700	HPO:probinson	Apr 13, 2013	
OMIM:164700	OLIVOPONTOCEREBELLAR ATROPHY V					HP:0001272	Cerebellar atrophy			TAS	TAS							OMIM:164700	HPO:probinson	Apr 13, 2013	
OMIM:164700	164700 OLIVOPONTOCEREBELLAR ATROPHY V; OPCA V;;OPCA WITH DEMENTIA AND EXTRAPYRAMIDAL SIGNS					HP:0200147	Neuronal loss in basal ganglia			TAS	TAS							OMIM:164700	HPO:skoehler	Jun 13, 2013
OMIM:164700	164700 OLIVOPONTOCEREBELLAR ATROPHY V; OPCA V;;OPCA WITH DEMENTIA AND EXTRAPYRAMIDAL SIGNS					HP:0002542	Olivopontocerebellar atrophy			TAS	TAS						Disease name contained:164700 olivopontocerebellar atrophy v; opca v;;opca wit	OMIM:164700	HPO:skoehler	21.01.2015
	
