Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0000007	Autosomal recessive inheritance			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0000259	Microcephaly, acquired			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0000666	Horizontal nystagmus			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0000964	Eczema			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0001252	Muscular hypotonia			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0011344	Severe global developmental delay			PCS	PCS							MIM:608809	HPO:probinson	17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0001285	Spastic tetraparesis			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0001369	Arthritis			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0001417	X-linked inheritance			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0001508	Failure to thrive			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0001875	Neutropenia			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0002015	Dysphagia			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0002037	Inflammation of the large intestine			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0002069	Generalized tonic-clonic seizures			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0002104	Apnea			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0002352	Leukoencephalopathy			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0002719	Recurrent infections			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0003565	Elevated erythrocyte sedimentation rate			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0004315	Decreased IgG level			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0005231	Chronic gastritis			IEA	IEA									17.02.2009
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0002119	Ventriculomegaly			PCS	PCS							MIM:608809	HPO:probinson	12.03.2012
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0007371	Atrophy/Degeneration of the corpus callosum			PCS	PCS							MIM:608809	HPO:probinson	12.03.2012
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0006808	Cerebral hypomyelination			PCS	PCS							MIM:608809	HPO:probinson	12.03.2012
MIM:608809	LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA					HP:0002014	Diarrhea			PCS	PCS							MIM:608809	HPO:probinson	11.04.2012
OMIM:608809	608809 LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA;LACH					HP:0003429	Hypomyelination			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPOMYELINATION	OMIM:608809	HPO:skoehler	17.10.2012
