Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0000252	Microcephaly			TAS	TAS							OMIM:610965	HPO:probinson	Jan 9, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0003510	Severe short stature			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0004326	Cachexia			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0001256	Intellectual disability, mild			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0000365	Hearing impairment			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0000505	Visual impairment			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0000490	Deeply set eye			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0007495	Prematurely aged appearance			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0000958	Dry skin			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0006297	Hypoplasia of dental enamel			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0007519	Lack of subcutaneous fatty tissue			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0002370	Poor coordination			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0000648	Optic atrophy			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0001620	High pitched voice			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0001541	Ascites			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0000822	Hypertension			TAS	TAS							OMIM:610965	HPO:probinson	Apr 1, 2013	
OMIM:610965	#610965 XFE PROGEROID SYNDROME;;XPF-ERCC1 PROGEROID SYNDROME				ERCC4	HP:0002910	Elevated hepatic transaminases			TAS	TAS						Mild	OMIM:610965	HPO:probinson	Apr 1, 2013	
