Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:609384	HPO	17.02.2009	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0000219	Thin upper lip vermilion			IEA	IEA							OMIM:609384	HPO:skoehler	20.06.2010	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0000767	Pectus excavatum			IEA	IEA							OMIM:609384	HPO:skoehler	20.06.2010	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0001249	Intellectual disability			IEA	IEA							OMIM:609384	HPO:skoehler	20.06.2010	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0001491	Congenital fibrosis of extraocular muscles			TAS	TAS							OMIM:609384	HPO:probinson	17.02.2009	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0002553	Highly arched eyebrow			IEA	IEA							OMIM:609384	HPO:skoehler	20.06.2010	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0002808	Kyphosis			IEA	IEA							OMIM:609384	HPO:skoehler	20.06.2010	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0007867	Restrictive partial external ophthalmoplegia			IEA	IEA							OMIM:609384	HPO	17.02.2009	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0007911	Congenital bilateral ptosis			IEA	IEA							OMIM:609384	HPO	17.02.2009	
OMIM:609384	FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 3B					HP:0009891	Hypoplasia of the supraorbital ridges			IEA	IEA							OMIM:609384	HPO:skoehler	20.06.2010	
