Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:118800	HPO	Feb 17, 2009	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0000273	Facial grimacing			IEA	IEA							OMIM:118800	HPO	Feb 17, 2009	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0001260	Dysarthria			IEA	IEA							OMIM:118800	HPO	Feb 17, 2009	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0002015	Dysphagia			IEA	IEA							OMIM:118800	HPO	Feb 17, 2009	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0002411	Myokymia			IEA	IEA							OMIM:118800	HPO	Feb 17, 2009	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0002412	Dystonia, episodic			IEA	IEA							OMIM:118800	HPO	Feb 17, 2009	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0011463	Childhood onset			IEA	IEA							OMIM:118800	HPO	Feb 17, 2009	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0007098	Paroxysmal choreoathetosis			TAS	TAS							OMIM:118800	HPO:probinson	Apr 27, 2012	
OMIM:118800	PAROXYSMAL NONKINESIGENIC DYSKINESIA 1					HP:0000473	Spasmodic torticollis			TAS	TAS							OMIM:118800	HPO:probinson	Apr 27, 2012
OMIM:118800	#118800 PAROXYSMAL NONKINESIGENIC DYSKINESIA 1; PNKD1;;PAROXYSMAL DYSTONIC CHOREOATHETOSIS; PDC;;CHOREOATHETOSIS, FAMILIAL PAROXYSMAL; FPD1;;MOUNT-REBACK SYNDROME;;CHOREOATHETOSIS, NONKINESIGENIC;;DYSTONIA 8; DYT8					HP:0003593	Infantile onset			IEA	IEA						OMIM-CS:MISCELLANEOUS > ONSET IN INFANCY OR CHILDHOOD	OMIM:118800	HPO:skoehler	16.11.2012

	
