Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:611040	MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000568	Microphthalmos			TAS	TAS							OMIM:611040	HPO:skoehler	17.02.2009	
OMIM:611040	MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:611040	HPO:probinson	26.07.2012	
OMIM:611040	MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000591	Abnormality of the sclera			TAS	TAS							OMIM:611040	HPO:probinson	26.07.2012	
OMIM:611040	MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0011510	Drusen			TAS	TAS							OMIM:611040	HPO:probinson	26.07.2012	
OMIM:611040	MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0008323	Abnormal rod and cone electroretinograms			TAS	TAS							OMIM:611040	HPO:probinson	26.07.2012	
OMIM:611040	MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0007698	Retinal pigment epithelial atrophy			TAS	TAS							OMIM:611040	HPO:probinson	26.07.2012	
OMIM:611040	MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0007737	Bony spicule pigmentary retinopathy			TAS	TAS							OMIM:611040	HPO:probinson	26.07.2012	
OMIM:611040	MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000493	Abnormality of the fovea			TAS	TAS							OMIM:611040	HPO:probinson	26.07.2012	
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0012152	Foveoschisis			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > FOVEOSCHISIS	OMIM:611040	HPO:skoehler	17.10.2012
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0001000	Abnormality of skin pigmentation			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > PIGMENTATION	OMIM:611040	HPO:skoehler	17.10.2012
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0012426	Optic disc drusen			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > OPTIC DISC DRUSEN	OMIM:611040	HPO:skoehler	18.11.2013
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000510	Retinitis pigmentosa			IEA	IEA						Disease name contained:ia, posterior, with retinitis pigmentosa, foveoschisis,and o	OMIM:611040	HPO:skoehler	21.01.2015


OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000518	Cataract			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > CATARACT (RARE)	OMIM:611040	HPO:skoehler	05.04.2015
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0011505	Cystoid macular edema			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > CYSTOID MACULAR EDEMA (IN SOME PATIENTS)	OMIM:611040	HPO:skoehler	05.04.2015
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000505	Visual impairment			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > DECREASED VISUAL ACUITY	OMIM:611040	HPO:skoehler	05.04.2015
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000540	Hypermetropia			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > HYPERMETROPIA	OMIM:611040	HPO:skoehler	05.04.2015
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000662	Night blindness			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > NIGHT BLINDNESS	OMIM:611040	HPO:skoehler	05.04.2015
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0000613	Photophobia			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > PHOTOPHOBIA (RARE)	OMIM:611040	HPO:skoehler	05.04.2015
OMIM:611040	#611040 MICROPHTHALMIA, ISOLATED 5; MCOP5;;MICROPHTHALMIA, POSTERIOR, WITH RETINITIS PIGMENTOSA, FOVEOSCHISIS,AND OPTIC DISC DRUSEN					HP:0007663	Reduced visual acuity			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > DECREASED VISUAL ACUITY	OMIM:611040	HPO:skoehler	26.07.2015
