Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000194	Open mouth			IEA	IEA							OMIM:600906	HPO:skoehler	20.06.2010	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000431	Wide nasal bridge			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000523	Subcapsular cataract			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000535	Sparse eyebrow			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000598	Abnormality of the ear			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000637	Long palpebral fissure			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000678	Dental crowding			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000958	Dry skin			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000966	Hypohidrosis			TAS	TAS						Mild	OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0000968	Ectodermal dysplasia			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0001249	Intellectual disability			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0001420	Isolated cases			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0001999	Abnormal facial shape			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0002119	Ventriculomegaly			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0002315	Headache			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0002410	Aqueductal stenosis			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0006097	3-4 finger syndactyly			TAS	TAS							OMIM:600906	HPO:skoehler	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0006358	Shovel-shaped maxillary central incisors			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0007385	Aplasia cutis congenita of scalp			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0008395	Onychogryphosis of large toenails			IEA	IEA							OMIM:600906	HPO	17.02.2009	
OMIM:600906	ECTODERMAL DYSPLASIA WITH MENTAL RETARDATION AND SYNDACTYLY					HP:0004691	2-3 toe syndactyly			TAS	TAS							OMIM:600906	HPO:skoehler	01.08.2012	
