Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000007	Autosomal recessive inheritance			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000156	High-arched palate			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000270	Delayed cranial suture closure			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000287	Increased facial adipose tissue			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000293	Full cheeks			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000320	Bird-like facies			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000347	Micrognathia			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000418	Narrow nasal ridge			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000468	Increased adipose tissue around the neck			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000520	Proptosis			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000678	Dental crowding			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000685	Hypoplasia of teeth			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0006480	Premature loss of teeth			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000831	Insulin-resistant diabetes mellitus			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000833	Glucose intolerance			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000842	Hyperinsulinemia			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000898	Hypoplastic clavicles			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0000905	Progressive clavicular acroosteolysis			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0001002	Decreased subcutaneous fat			TAS	TAS							MIM:248370	HPO:skoehler	Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0001070	Mottled pigmentation			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0001371	Flexion contracture			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0001387	Joint stiffness			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0008868	Postnatal growth deceleration			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0001596	Alopecia			TAS	TAS							MIM:248370	HPO:skoehler	Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0001870	Acroosteolysis of distal phalanges (feet)			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0002645	Wormian bones			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0003011	Abnormality of the musculature			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0003074	Hyperglycemia			IEA	IEA									Feb 17, 2009	
MIM:248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY	MIM:150330	LAMIN A/C		LMNA	HP:0003077	Hyperlipidemia			IEA	IEA									Feb 17, 2009	
