Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:612718	#612718 ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY;;AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY				GATM	HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:612718	HPO:probinson	Apr 6, 2013	
OMIM:612718	#612718 ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY;;AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY				GATM	HP:0001263	Global developmental delay			TAS	TAS							OMIM:612718	HPO:probinson	Apr 6, 2013	
OMIM:612718	#612718 ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY;;AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY				GATM	HP:0000750	Delayed speech and language development			TAS	TAS							OMIM:612718	HPO:probinson	Apr 6, 2013	
OMIM:612718	#612718 ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY;;AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY				GATM	HP:0012113	Abnormality of creatine metabolism			TAS	TAS							OMIM:612718	HPO:probinson	Apr 6, 2013	
OMIM:612718	#612718 ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY;;AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY				GATM	HP:0000717	Autism			TAS	TAS							OMIM:612718	HPO:probinson	Apr 6, 2013	
OMIM:612718	#612718 CEREBRAL CREATINE DEFICIENCY SYNDROME 3; CCDS3;;ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY					HP:0001508	Failure to thrive			IEA	IEA						OMIM-CS:GROWTH_OTHER > FAILURE TO THRIVE	OMIM:612718	HPO:skoehler	10.09.2013
OMIM:612718	#612718 CEREBRAL CREATINE DEFICIENCY SYNDROME 3; CCDS3;;ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY					HP:0001992	Organic aciduria			IEA	IEA						OMIM-CS:LABORATORY ABNORMALITIES > ORGANIC ACIDURIA	OMIM:612718	HPO:skoehler	10.09.2013
OMIM:612718	#612718 CEREBRAL CREATINE DEFICIENCY SYNDROME 3; CCDS3;;ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY					HP:0003593	Infantile onset			IEA	IEA						OMIM-CS:MISCELLANEOUS > ONSET IN INFANCY	OMIM:612718	HPO:skoehler	10.09.2013
OMIM:612718	#612718 CEREBRAL CREATINE DEFICIENCY SYNDROME 3; CCDS3;;ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY					HP:0003391	Gower sign			IEA	IEA	rare					OMIM-CS:MUSCLE, SOFT TISSUE > GOWERS SIGN (IN SOME PATIENTS)	OMIM:612718	HPO:skoehler	10.09.2013
OMIM:612718	#612718 CEREBRAL CREATINE DEFICIENCY SYNDROME 3; CCDS3;;ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY AGAT DEFICIENCY;;GATM DEFICIENCY;;CREATINE DEFICIENCY SYNDROME DUE TO AGAT DEFICIENCY					HP:0001249	Intellectual disability			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > MENTAL RETARDATION, MILD TO MODERATE	OMIM:612718	HPO:skoehler	10.09.2013
