Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0001695	Cardiac arrest			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > CARDIAC ARREST	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0001644	Dilated cardiomyopathy			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > CARDIOMYOPATHY, DILATED	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0001663	Ventricular fibrillation			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > VENTRICULAR FIBRILLATION	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0004756	Ventricular tachycardia			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > VENTRICULAR TACHYCARDIA	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0001508	Failure to thrive			IEA	IEA						OMIM-CS:GROWTH_OTHER > FAILURE TO THRIVE	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0000564	Lacrimal duct atresia			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > LACRIMAL DUCT ATRESIA	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0000545	Myopia			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > MYOPIA	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0000639	Nystagmus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > NYSTAGMUS	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0000486	Strabismus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > STRABISMUS	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0001252	Muscular hypotonia			IEA	IEA						MODIFIER:SEVERE;OMIM-CS:MUSCLE, SOFT TISSUE > MUSCULAR HYPOTONIA, SEVERE	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0008936	Muscular hypotonia of the trunk			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > AXIAL HYPOTONIA	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0001274	Agenesis of corpus callosum			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > CORPUS CALLOSUM AGENESIS	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0006956	Dilation of lateral ventricles			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DILATION OF LATERAL VENTRICLES	OMIM:300952	HPO:skoehler	31.05.2015
OMIM:300952	#300952 LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3;;LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES					HP:0001250	Seizures			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > SEIZURES	OMIM:300952	HPO:skoehler	31.05.2015
