Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0000054	Micropenis			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0000639	Nystagmus			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001251	Ataxia			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001260	Dysarthria			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001270	Motor delay			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001274	Agenesis of corpus callosum			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001302	Pachygyria			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001339	Lissencephaly			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001417	X-linked inheritance			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001522	Death in infancy			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0003829	Incomplete penetrance			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0008936	Muscular hypotonia of the trunk			IEA	IEA									17.02.2009
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001250	Seizures			PCS	PCS							MIM:300067		17.03.2012
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0008897	Postnatal growth retardation			PCS	PCS							MIM:300067		17.03.2012
MIM:300067	LISSENCEPHALY, X-LINKED, 1	MIM:300121	DOUBLECORTIN		DCX	HP:0001249	Intellectual disability			PCS	PCS							MIM:300067		17.03.2012
OMIM:300067	#300067 LISSENCEPHALY, X-LINKED, 1; LISX1;;XLIS;;LISSENCEPHALY AND AGENESIS OF CORPUS CALLOSUMSUBCORTICAL LAMINAR HETEROTOPIA, X-LINKED, INCLUDED; SCLH, INCLUDED;;SUBCORTICAL BAND HETEROTOPIA, X-LINKED, INCLUDED; SBH, INCLUDED;;DOUBLE CORTEX SYNDROME, INCLUDED;;DC SYNDROME, INCLUDED					HP:0003593	Infantile onset			IEA	IEA						OMIM-CS:MISCELLANEOUS > ONSET IN INFANCY	OMIM:300067	HPO:skoehler	17.10.2012
