Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:247100	LIPOID PROTEINOSIS OF URBACH AND WIETHE					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:247100	HPO	17.02.2009
OMIM:247100	LIPOID PROTEINOSIS OF URBACH AND WIETHE					HP:0000951	Abnormality of the skin			IEA	IEA							OMIM:247100	HPO	17.02.2009
OMIM:247100	LIPOID PROTEINOSIS OF URBACH AND WIETHE					HP:0001250	Seizures			IEA	IEA							OMIM:247100	HPO	17.02.2009
OMIM:247100	LIPOID PROTEINOSIS OF URBACH AND WIETHE					HP:0001609	Hoarse voice			IEA	IEA							OMIM:247100	HPO:skoehler	20.06.2010
OMIM:247100	LIPOID PROTEINOSIS OF URBACH AND WIETHE					HP:0002354	Memory impairment			IEA	IEA							OMIM:247100	HPO	17.02.2009
OMIM:247100	LIPOID PROTEINOSIS OF URBACH AND WIETHE					HP:0005671	Bilateral intracranial calcifications			IEA	IEA							OMIM:247100	HPO	17.02.2009
OMIM:247100	#247100 LIPOID PROTEINOSIS OF URBACH AND WIETHE;;LIPOID PROTEINOSIS;;URBACH-WIETHE DISEASE;;HYALINOSIS CUTIS ET MUCOSAE					HP:0011999	Paranoia			IEA	IEA						OMIM-CS:NEURO > PARANOIA	OMIM:247100	HPO:skoehler	17.10.2012
OMIM:247100	#247100 LIPOID PROTEINOSIS OF URBACH AND WIETHE;;LIPOID PROTEINOSIS;;URBACH-WIETHE DISEASE;;HYALINOSIS CUTIS ET MUCOSAE					HP:0000718	Aggressive behavior			IEA	IEA						OMIM-CS:NEUROLOGIC_BEHAVIORAL/PSYCHIATRIC MANIFESTATIONS > AGGRESSIVE BEHAVIOR	OMIM:247100	HPO:skoehler	03.05.2013
OMIM:247100	#247100 LIPOID PROTEINOSIS OF URBACH AND WIETHE;;LIPOID PROTEINOSIS;;URBACH-WIETHE DISEASE;;HYALINOSIS CUTIS ET MUCOSAE					HP:0000738	Hallucinations			IEA	IEA						OMIM-CS:NEUROLOGIC_BEHAVIORAL/PSYCHIATRIC MANIFESTATIONS > HALLUCINATIONS	OMIM:247100	HPO:skoehler	03.05.2013
OMIM:247100	#247100 LIPOID PROTEINOSIS OF URBACH AND WIETHE;;LIPOID PROTEINOSIS;;URBACH-WIETHE DISEASE;;HYALINOSIS CUTIS ET MUCOSAE					HP:0002232	Patchy alopecia			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_HAIR > PATCHY ALOPECIA	OMIM:247100	HPO:skoehler	03.05.2013
