Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS				LRRC50	HP:0001696	Situs inversus totalis			TAS	TAS							OMIM:613193	HPO:probinson	Jan 9, 2013	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS				LRRC50	HP:0002837	Recurrent bronchitis			TAS	TAS							OMIM:613193	HPO:probinson	Jun 2, 2013	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS				LRRC50	HP:0000246	Sinusitis			TAS	TAS							OMIM:613193	HPO:probinson	Jun 2, 2013	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS				LRRC50	HP:0000403	Recurrent otitis media			TAS	TAS							OMIM:613193	HPO:probinson	Jun 2, 2013	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS				LRRC50	HP:0002110	Bronchiectasis			TAS	TAS							OMIM:613193	HPO:probinson	Jun 2, 2013	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS				LRRC50	HP:0012257	Absent inner dynein arms			TAS	TAS							OMIM:613193	HPO:probinson	Jun 2, 2013	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS				LRRC50	HP:0012256	Absent outer dynein arms			TAS	TAS							OMIM:613193	HPO:probinson	Jun 2, 2013	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS				LRRC50	HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:613193	HPO:probinson	Jun 2, 2013	
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS					HP:0000789	Infertility			IEA	IEA						OMIM-CS:GENITOURINARY_INTERNAL GENITALIA, FEMALE > INFERTILITY	OMIM:613193	HPO:skoehler	03.06.2013
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS					HP:0000789	Infertility			IEA	IEA						OMIM-CS:GENITOURINARY_INTERNAL GENITALIA, MALE > INFERTILITY	OMIM:613193	HPO:skoehler	03.06.2013
OMIM:613193	#613193 CILIARY DYSKINESIA, PRIMARY, 13; CILD13;;CILIARY DYSKINESIA, PRIMARY, 13, WITH OR WITHOUT SITUS INVERSUS					HP:0012265	Ciliary dyskinesia			IEA	IEA						Disease name contained:#613193 ciliary dyskinesia, primary,	OMIM:613193	HPO:skoehler	19.01.2015
