Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0000007	Autosomal recessive inheritance			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0000238	Hydrocephalus			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0000256	Macrocephaly			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0000639	Nystagmus			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0000930	Elevated imprint of the transverse sinuses			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0000931	Thinning and bulging of the posterior fossa bones			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0000933	Posterior fossa cyst at the fourth ventricle			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0001305	Dandy-Walker malformation			PCS	PCS							MIM:220219	probinson	17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0002078	Truncal ataxia			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0002198	Enlarged fourth ventricle			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0002951	Partial or complete absence of cerebellar vermis			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0006824	Cranial nerve paralysis			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0006887	Intellectual disability, progressive			IEA	IEA									17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0001799	Short nail			PCS	PCS							MIM:220219	probinson	17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,					HP:0001821	Broad nail			PCS	PCS							MIM:220219	probinson	03.03.2012	
