Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0000320	Bird-like facies			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0000478	Abnormality of the eye			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0000668	Hypodontia			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0000982	Palmoplantar keratoderma			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0001006	Hypotrichosis			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0001792	Small nail			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0001806	Onycholysis			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0001807	Ridged nail			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0002671	Basal cell carcinoma			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	SCHOPF-SCHULZ-PASSARGE SYNDROME					HP:0002860	Squamous cell carcinoma			IEA	IEA							OMIM:224750	HPO	Feb 17, 2009	
OMIM:224750	#224750 SCHOPF-SCHULZ-PASSARGE SYNDROME; SSPS;;KERATOSIS PALMOPLANTARIS WITH CYSTIC EYELIDS, HYPODONTIA, AND HYPOTRICHOSIS;;ECCRINE TUMORS WITH ECTODERMAL DYSPLASIA					HP:0001816	Thin nail			TAS	TAS							OMIM:224750	HPO:skoehler	Aug 11, 2013	
OMIM:224750	#224750 SCHOPF-SCHULZ-PASSARGE SYNDROME; SSPS;;KERATOSIS PALMOPLANTARIS WITH CYSTIC EYELIDS, HYPODONTIA, AND HYPOTRICHOSIS;;ECCRINE TUMORS WITH ECTODERMAL DYSPLASIA					HP:0011313	Narrow nail			TAS	TAS							OMIM:224750	HPO:skoehler	Aug 11, 2013
OMIM:224750	#224750 SCHOPF-SCHULZ-PASSARGE SYNDROME; SSPS;;KERATOSIS PALMOPLANTARIS WITH CYSTIC EYELIDS, HYPODONTIA, AND HYPOTRICHOSIS;;ECCRINE TUMORS WITH ECTODERMAL DYSPLASIA					HP:0000968	Ectodermal dysplasia			TAS	TAS							OMIM:224750	HPO:skoehler	Jan 14, 2015	
	
