Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0000007	Autosomal recessive inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AUTOSOMAL RECESSIVE	OMIM:614557	HPO:skoehler	Oct 17, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0003812	Phenotypic variability			IEA	IEA						OMIM-CS:MISCELLANEOUS > VARIABLE PHENOTYPE	OMIM:614557	HPO:skoehler	Oct 17, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0003202	Amyotrophy			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > MUSCULAR ATROPHY	OMIM:614557	HPO:skoehler	Oct 17, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0001270	Motor delay			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DELAYED MOTOR DEVELOPMENT	OMIM:614557	HPO:skoehler	Oct 17, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0001763	Pes planus			IEA	IEA						OMIM-CS:SKELETAL_FEET > PES PLANUS	OMIM:614557	HPO:skoehler	Oct 17, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0007502	Follicular hyperkeratosis			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_SKIN > FOLLICULAR HYPERKERATOSIS	OMIM:614557	HPO:skoehler	Oct 17, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0000974	Hyperextensible skin			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_SKIN > HYPERELASTIC SKIN	OMIM:614557	HPO:skoehler	Oct 17, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0000977	Soft skin			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_SKIN > SOFT SKIN	OMIM:614557	HPO:skoehler	Oct 17, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0000023	Inguinal hernia			IEA	IEA	rare					OMIM-CS:ABDOMEN_EXTERNAL FEATURES > INGUINAL HERNIA (IN SOME PATIENTS)	OMIM:614557	HPO:skoehler	Nov 18, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0001537	Umbilical hernia			IEA	IEA	rare					OMIM-CS:ABDOMEN_EXTERNAL FEATURES > UMBILICAL HERNIA (IN SOME PATIENTS)	OMIM:614557	HPO:skoehler	Nov 18, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0000023	Inguinal hernia			IEA	IEA	rare					OMIM-CS:GENITOURINARY_EXTERNAL GENITALIA, MALE > INGUINAL HERNIA (IN SOME PATIENTS)	OMIM:614557	HPO:skoehler	Nov 18, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0000185	Cleft soft palate			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_MOUTH > CLEFT SOFT PALATE (IN SOME PATIENTS)	OMIM:614557	HPO:skoehler	Nov 18, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0001762	Talipes equinovarus			IEA	IEA	rare					OMIM-CS:SKELETAL_FEET > CLUB FOOT (IN SOME PATIENTS)	OMIM:614557	HPO:skoehler	Nov 18, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0000978	Bruising susceptibility			IEA	IEA	rare					OMIM-CS:SKIN, NAILS, HAIR_SKIN > EASY BRUISING (IN SOME PATIENTS)	OMIM:614557	HPO:skoehler	Nov 18, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0001757	High-frequency sensorineural hearing impairment			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > HIGH-FREQUENCY SENSORINEURAL HEARING LOSS	OMIM:614557	HPO:skoehler	Nov 18, 2012	
OMIM:614557	#614557 EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY,AND HEARING LOSS; EDSKMH					HP:0000545	Myopia			IEA	IEA	hallmark					OMIM-CS:HEAD AND NECK_EYES > MYOPIA (IN MOST PATIENTS)	OMIM:614557	HPO:skoehler	Nov 18, 2012	
