Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0000007	Autosomal recessive inheritance									PCS									OMIM:237300	17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0000737	Irritability									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001249	Mental retardation									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001250	Seizures									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001251	Ataxia	GO:0050881	musculoskeletal movement	PATO:0000770	uncoordinated					IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001254	Lethargy									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001259	Coma									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001263	Developmental retardation									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001508	Failure to thrive									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001950	Respiratory alkalosis									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001951	Episodic ammonia intoxication									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0001987	Hyperammonemia									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0002013	Vomiting									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0002038	Protein avoidance									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0002181	Cerebral edema									IEA										17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0003572	Low plasma citrulline	FMA:9670	Portion of blood	PATO:0001163	decreased concentration	CHEBI:18211	citrulline			PCS									OMIM:237300	17.02.2009	
MIM:237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO CPS I DEFICIENCY	MIM:608307	CARBAMOYL PHOSPHATE SYNTHETASE I VENOOCCLUSIVE DISEASE AFTER BONE MARROW TRANSPLANTATION, SUSCEPTIBILITY TO, INCLUDED		CPS1	HP:0005961	Hypoargininemia	FMA:9670	Portion of blood	PATO:0001163	decreased concentration	CHEBI:18211	citrulline			PCS									OMIM:237300	08.12.2010	
