Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0003187	Breast hypoplasia			IEA	IEA						OMIM-CS:CHEST_BREASTS > BREAST HYPOPLASIA	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000895	Hooked clavicles			IEA	IEA						OMIM-CS:CHEST_RIBS, STERNUM, CLAVICLES, AND SCAPULAE > HOOK-SHAPED CLAVICLES	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000028	Cryptorchidism			IEA	IEA						OMIM-CS:GENITOURINARY_EXTERNAL GENITALIA, MALE > CRYPTORCHIDISM	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0003561	Birth length <3rd percentile			IEA	IEA						OMIM-CS:GROWTH_HEIGHT > BIRTH LENGTH LESS THAN 3RD PERCENTILE	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0004322	Short stature			IEA	IEA						OMIM-CS:GROWTH_HEIGHT > SHORT STATURE	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0001508	Failure to thrive			IEA	IEA						OMIM-CS:GROWTH_OTHER > FAILURE TO THRIVE	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0001511	Intrauterine growth retardation			IEA	IEA						OMIM-CS:GROWTH_OTHER > INTRAUTERINE GROWTH RETARDATION (IUGR)	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000369	Low-set ears			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > LOW-SET EARS	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0008551	Microtia			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > MICROTIA	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000252	Microcephaly			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > MICROCEPHALY	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000179	Thick lower lip vermilion			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > FULL LIPS	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000347	Micrognathia			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > MANDIBULAR HYPOPLASIA	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000327	Hypoplasia of the maxilla			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > MAXILLARY HYPOPLASIA	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000007	Autosomal recessive inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AUTOSOMAL RECESSIVE	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0002750	Delayed skeletal maturation			IEA	IEA						OMIM-CS:SKELETAL > DELAYED BONE AGE	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0006443	Patellar aplasia			IEA	IEA						OMIM-CS:SKELETAL_LIMBS > ABSENT PATELLAE	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0002816	Genu recurvatum			IEA	IEA						OMIM-CS:SKELETAL_LIMBS > GENU RECURVATUM	OMIM:613804	HPO:skoehler	17.10.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0000160	Narrow mouth			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > SMALL MOUTH	OMIM:613804	HPO:skoehler	18.11.2012
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0011968	Feeding difficulties			IEA	IEA						OMIM-CS:ABDOMEN_GASTROINTESTINAL > FEEDING DIFFICULTIES IN EARLY INFANCY	OMIM:613804	HPO:skoehler	22.01.2013
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0002097	Emphysema			IEA	IEA						OMIM-CS:RESPIRATORY_LUNG > EMPHYSEMA, CONGENITAL	OMIM:613804	HPO:skoehler	22.01.2013
OMIM:613804	#613804 MEIER-GORLIN SYNDROME 4; MGORS4					HP:0003100	Slender long bone			IEA	IEA						OMIM-CS:SKELETAL_LIMBS > SLENDER LONG BONES	OMIM:613804	HPO:skoehler	22.01.2013
