Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0000403	Recurrent otitis media			TAS	TAS							OMIM:614935	HPO:skoehler	Dec 2, 2012	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0011108	Recurrent sinusitis			TAS	TAS							OMIM:614935	HPO:skoehler	Dec 2, 2012	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0000462	Nasal polyps			TAS	TAS							OMIM:614935	HPO:skoehler	Dec 2, 2012	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:614935	HPO:skoehler	Dec 2, 2012	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0002205	Recurrent respiratory infections			TAS	TAS							OMIM:614935	HPO:skoehler	Dec 2, 2012	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0004469	Chronic bronchitis			TAS	TAS							OMIM:614935	HPO:skoehler	Dec 2, 2012	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0002110	Bronchiectasis			TAS	TAS							OMIM:614935	HPO:skoehler	Dec 2, 2012	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0012263	Immotile cilia			TAS	TAS							OMIM:614935	HPO:probinson	Apr 7, 2013	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0012259	Absent inner and outer dynein arms			TAS	TAS							OMIM:614935	HPO:probinson	Apr 7, 2013	
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0001696	Situs inversus totalis			IEA	IEA	typical					OMIM-CS:ABDOMEN > SITUS INVERSUS (IN ABOUT HALF OF PATIENTS)	OMIM:614935	HPO:skoehler	03.06.2013
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0200073	Respiratory insufficiency due to defective ciliary clearance			IEA	IEA						OMIM-CS:RESPIRATORY > RESPIRATORY INSUFFICIENCY DUE TO DEFECTIVE CILIARY CLEARANCE	OMIM:614935	HPO:skoehler	04.06.2013
OMIM:614935	#614935 CILIARY DYSKINESIA, PRIMARY, 19; CILD19;;CILIARY DYSKINESIA, PRIMARY, 19, WITH OR WITHOUT SITUS INVERSUS					HP:0012384	Rhinitis			IEA	IEA						MODIFIER:RECURRENT;OMIM-CS:HEAD AND NECK_NOSE > RHINITIS, RECURRENT	OMIM:614935	HPO:skoehler	22.10.2013
