Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0000007	Autosomal recessive inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AUTOSOMAL RECESSIVE	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0003677	Slow progression			IEA	IEA						OMIM-CS:MISCELLANEOUS > SLOWLY PROGRESSIVE	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0003690	Limb muscle weakness			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > LIMB MUSCLE WEAKNESS	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0001260	Dysarthria			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DYSARTHRIA	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0003487	Babinski sign			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > EXTENSOR PLANTAR RESPONSES	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0001347	Hyperreflexia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPERREFLEXIA	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0002061	Lower limb spasticity			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > LOWER LIMB SPASTICITY	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0007340	Lower limb muscle weakness			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > LOWER LIMB WEAKNESS	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0002064	Spastic gait			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > SPASTIC GAIT	OMIM:614409	HPO:skoehler	Oct 17, 2012	
OMIM:614409	%614409 SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46					HP:0002319	Thin corpus callosum			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > THIN CORPUS CALLOSUM	OMIM:614409	HPO:skoehler	Oct 17, 2012	
