Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000007	Autosomal recessive inheritance			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000093	Proteinuria			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000096	Glomerulosclerosis			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000252	Microcephaly			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000365	Hearing impairment			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000377	Abnormality of the external ear			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000546	Retinal degeneration			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000648	Optic atrophy			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000726	Dementia			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000822	Hypertension			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000987	Atypical scarring of skin			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0001000	Abnormality of skin pigmentation			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0001124	Salt and pepper retinal pigmentation			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0001249	Intellectual disability			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0001288	Gait disturbance			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0001371	Contractures			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0001516	Dwarfism			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0002343	Normal pressure hydrocephalus			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0002514	Cerebral calcification			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0003130	Abnormal peripheral myelination			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0003357	Thymic hormone decreased			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0004334	Dermal atrophy			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0007495	Prematurely aged appearance			IEA	IEA									17.02.2009	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0001176	Large hands			PCS	PCS							MIM:216411	probinson	17.03.2012	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0001833	Large feet			PCS	PCS							MIM:216411	probinson	17.03.2012	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0003130	Abnormal peripheral myelination			PCS	PCS							MIM:216411	probinson	17.03.2012	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0006958	Abnormal auditory evoked potentials			PCS	PCS							MIM:216411	probinson	18.03.2012	
MIM:216411	COCKAYNE SYNDROME, TYPE III					HP:0000649	Abnormality of vision evoked potentials			PCS	PCS							MIM:216411	probinson	18.03.2012	
