Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:312830	SCARF SYNDROME					HP:0000023	Inguinal hernia			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000028	Cryptorchidism			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000048	Bifid scrotum			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000051	Perineal hypospadias			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000054	Micropenis			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000286	Epicanthus			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000294	Low anterior hairline			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000331	Small chin			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000343	Long philtrum			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000358	Posteriorly rotated ears			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000369	Low-set ears			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000465	Webbed neck			ITM	ITM									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000470	Short neck			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000474	Thickened nuchal skin fold			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000486	Strabismus			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000494	Downslanted palpebral fissures			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000508	Ptosis			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000768	Pectus carinatum			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000879	Short sternum			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0000973	Cutis laxa			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0001419	X-linked recessive inheritance			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0001537	Umbilical hernia			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0001540	Diastasis recti			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0001552	Barrel-shaped chest			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0001249	Intellectual disability			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0002162	Low posterior hairline			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0002557	Hypoplastic nipples			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0003312	Abnormal form of the vertebral bodies			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0004440	Coronal craniosynostosis			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0004504	high, broad nasal root			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0006297	Hypoplasia of dental enamel			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0006610	Wide intermamillary distance			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0008070	Sparse hair			IEA	IEA									17.02.2009	
MIM:312830	SCARF SYNDROME					HP:0004443	Lambdoidal craniosynostosis			IEA	IEA									24.02.2012	
