Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614470	#614470 AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4				NRAS	HP:0005523	Lymphoproliferative disorder			TAS	TAS							OMIM:614470	HPO:probinson	Jan 9, 2013	
OMIM:614470	#614470 AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4				NRAS	HP:0001909	Leukemia			TAS	TAS							OMIM:614470	HPO:probinson	Aug 10, 2013	
OMIM:614470	#614470 AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4				NRAS	HP:0002665	Lymphoma			TAS	TAS							OMIM:614470	HPO:probinson	Aug 10, 2013	
OMIM:614470	#614470 AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4				NRAS	HP:0002729	Follicular hyperplasia			TAS	TAS							OMIM:614470	HPO:probinson	Aug 10, 2013	
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0002240	Hepatomegaly			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > HEPATOMEGALY	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0001744	Splenomegaly			IEA	IEA						OMIM-CS:ABDOMEN_SPLEEN > SPLENOMEGALY	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0001973	Autoimmune thrombocytopenia			IEA	IEA						OMIM-CS:HEMATOLOGY > AUTOIMMUNE THROMBOCYTOPENIA	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0001878	Hemolytic anemia			IEA	IEA						OMIM-CS:HEMATOLOGY > HEMOLYTIC ANEMIA	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0001876	Pancytopenia			IEA	IEA						OMIM-CS:HEMATOLOGY > PANCYTOPENIA	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0002960	Autoimmunity			IEA	IEA						OMIM-CS:IMMUNOLOGY > AUTOIMMUNE DISORDERS	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0002731	Defective lymphocyte apoptosis			IEA	IEA						OMIM-CS:IMMUNOLOGY > DEFECTIVE LYMPHOCYTE APOPTOSIS	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0010702	Hypergammaglobulinemia			IEA	IEA						OMIM-CS:IMMUNOLOGY > HYPERGAMMAGLOBULINEMIA	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0012311	Monocytosis			IEA	IEA						OMIM-CS:IMMUNOLOGY > MONOCYTOSIS	OMIM:614470	HPO:skoehler	04.01.2015
OMIM:614470	#614470 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4					HP:0001875	Neutropenia			IEA	IEA						OMIM-CS:IMMUNOLOGY > NEUTROPENIA	OMIM:614470	HPO:skoehler	04.01.2015
