Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0000006	Autosomal dominant inheritance			PCS	PCS							PMID:11545688;MIM:186579	HPO	17.02.2009	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0001157	Clinodactyly			PCS	PCS	common						PMID:11545688;MIM:186579	HPO	17.02.2009	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0002967	Cubitus valgus			PCS	PCS	occasional						MIM:186570	HPO	17.02.2009	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0006152	Proximal symphalangism (hands)			PCS	PCS	common						PMID:11545688;MIM:186579	HPO	17.02.2009	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0008368	Synostosis involving tarsal bones			PCS	PCS	common						PMID:11545688;MIM:186579	HPO	17.02.2009	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0009702	Synostosis involving the carpal bones			PCS	PCS	common						PMID:11545688;MIM:186579	HPO	17.02.2009	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0010034	Short 1st metacarpal			PCS	PCS	common						PMID:11545688;MIM:186579	HPO	17.02.2009	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0001204	Distal symphalangism (hands)			PCS	PCS	occasional						PMID:11545688;MIM:186579	HPO	20.01.2010	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0009381	Short finger			TAS	TAS							MIM:186570	HPO:probinson	22.07.2012	
MIM:186570	TARSAL-CARPAL COALITION SYNDROME	MIM:602991	NOGGIN, MOUSE, HOMOLOG OF	NOG / wt	NOG	HP:0003936	Humeral radial synostosis	HP:0011463	Childhood onset	PCS	PCS	occasional					Onset in early childhoos	PMID:11545688;MIM:186579	HPO	31.07.2012	
OMIM:186570	#186570 TARSAL-CARPAL COALITION SYNDROME; TCCSYNOSTOSIS OF TALUS AND CALCANEUS WITH SHORT STATURE, INCLUDED					HP:0006147	Progressive fusion 2nd-5th pip joints			IEA	IEA						OMIM-CS:SKELETAL_HANDS > PROGRESSIVE FUSION 2ND-5TH PIP JOINTS	OMIM:186570	HPO:skoehler	17.10.2012
OMIM:186570	#186570 TARSAL-CARPAL COALITION SYNDROME; TCCSYNOSTOSIS OF TALUS AND CALCANEUS WITH SHORT STATURE, INCLUDED					HP:0030084	Clinodactyly			IEA	IEA						OMIM-CS:SKELETAL_HANDS > CLINODACTYLY	OMIM:186570	HPO:skoehler	21.09.2014
OMIM:186570	#186570 TARSAL-CARPAL COALITION SYNDROME; TCCSYNOSTOSIS OF TALUS AND CALCANEUS WITH SHORT STATURE, INCLUDED					HP:0000002	Abnormality of body height			IEA	IEA				NOT	NOT	OMIM-CS:GROWTH_HEIGHT > NORMAL HEIGHT	OMIM:186570	HPO:skoehler	26.11.2014
OMIM:186570	#186570 TARSAL-CARPAL COALITION SYNDROME; TCCSYNOSTOSIS OF TALUS AND CALCANEUS WITH SHORT STATURE, INCLUDED					HP:0000364	Hearing abnormality			IEA	IEA				NOT	NOT	OMIM-CS:HEAD AND NECK_EARS > NORMAL HEARING	OMIM:186570	HPO:skoehler	26.11.2014
OMIM:186570	#186570 TARSAL-CARPAL COALITION SYNDROME; TCCSYNOSTOSIS OF TALUS AND CALCANEUS WITH SHORT STATURE, INCLUDED					HP:0001156	Brachydactyly syndrome			IEA	IEA						OMIM-CS:SKELETAL_HANDS > BRACHYDACTYLY	OMIM:186570	HPO:skoehler	26.11.2014
