Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000239	Large fontanelles			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0011220	Prominent forehead			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0008070	Sparse hair			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0002213	Fine hair			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000581	Blepharophimosis			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000316	Hypertelorism			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000418	Narrow nasal ridge			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000213	Thin lips			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000358	Posteriorly rotated ears			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000963	Thin skin			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0007392	Excessive wrinkled skin			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0010648	Dermal translucency			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0002987	Elbow flexion contracture			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000023	Inguinal hernia			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000028	Cryptorchidism			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000592	Blue sclerae			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0001087	Congenital glaucoma			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0000750	Delayed speech and language development			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B				PYCR1	HP:0001249	Intellectual disability			TAS	TAS							OMIM:614438	HPO:probinson	Aug 10, 2013	
OMIM:614438	#614438 CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B;;DE BARSY SYNDROME B					HP:0000973	Cutis laxa			IEA	IEA						Disease name contained:#614438 cutis laxa, autosomal recessiv	OMIM:614438	HPO:skoehler	27.01.2015
