Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0000126	Hydronephrosis			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0001249	Intellectual disability			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0000252	Microcephaly			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0000494	Downslanted palpebral fissures			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0100490	Camptodactyly of finger			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0000271	Abnormality of the face			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0000506	Telecanthus			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0007766	Optic disc hypoplasia			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0008872	Feeding difficulties in infancy			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
DECIPHER:70	2p15-16.1 microdeletion syndrome					HP:0000508	Ptosis			IEA	IEA							DECIPHER:70	HPO:skoehler	May 29, 2013
