Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:221900	RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL					HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:221900	HPO:probinson	Feb 17, 2009	
OMIM:221900	#221900 RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC;;NCRNA;;RETINAL DETACHMENT, CONGENITAL					HP:0000565	Esotropia			TAS	TAS							OMIM:221900	HPO:skoehler	Oct 17, 2012	
OMIM:221900	#221900 RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC;;NCRNA;;RETINAL DETACHMENT, CONGENITAL					HP:0000555	Leukocoria			TAS	TAS							OMIM:221900	HPO:skoehler	Oct 17, 2012	
OMIM:221900	#221900 RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC;;NCRNA;;RETINAL DETACHMENT, CONGENITAL					HP:0000667	Phthisis bulbi			TAS	TAS							OMIM:221900	HPO:skoehler	Oct 17, 2012	
OMIM:221900	#221900 RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC;;NCRNA;;RETINAL DETACHMENT, CONGENITAL					HP:0000594	Shallow anterior chamber			TAS	TAS							OMIM:221900	HPO:skoehler	Oct 17, 2012	
OMIM:221900	RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL					HP:0007899	Retinal nonattachment	HP:0003577	Congenital onset	TAS	TAS							OMIM:221900	HPO:probinson	Apr 1, 2013	
OMIM:221900	#221900 RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC;;NCRNA;;RETINAL DETACHMENT, CONGENITAL					HP:0012043	Pendular nystagmus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > NYSTAGMUS, CONTINUOUS PENDULAR	OMIM:221900	HPO:skoehler	31.05.2013
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0000557	Buphthalmos			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > BUPHTHALMOS	OMIM:221900	HPO:skoehler	21.09.2014
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0000518	Cataract			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > CATARACT	OMIM:221900	HPO:skoehler	21.09.2014
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0000612	Iris coloboma			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > COLOBOMA OF IRIS (RARE)	OMIM:221900	HPO:skoehler	21.09.2014
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0000501	Glaucoma			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > GLAUCOMA	OMIM:221900	HPO:skoehler	21.09.2014
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0011886	Hyphema			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > HYPHEMA	OMIM:221900	HPO:skoehler	21.09.2014
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0000482	Microcornea			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > MICROCORNEA	OMIM:221900	HPO:skoehler	21.09.2014
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0000568	Microphthalmos			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > MICROPHTHALMIA	OMIM:221900	HPO:skoehler	21.09.2014
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0009917	Persistent pupillary membrane			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > PERSISTENT PUPILLARY MEMBRANE	OMIM:221900	HPO:skoehler	21.09.2014
OMIM:221900	#221900 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS, AUTOSOMAL RECESSIVE; PHPVAR;;RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL; RNANC; NCRNA;;RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT;;PERSISTENT FETAL VASCULATURE					HP:0000554	Uveitis			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > UVEITIS (RARE)	OMIM:221900	HPO:skoehler	21.09.2014
