Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of Inheritance ID	Mode of Inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002; MIM:602286.0003 / MIM:602286.0003	SC5DL	HP:0000007	Autosomal recessive inheritance											PCS						PMID:12189593; PMID:12812989; PMID:17853487		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002; MIM:602286.0003 / MIM:602286.0003	SC5DL	HP:0000156	High-arched palate											PCS	2/3					PMID:12189593; PMID:12812989		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002; MIM:602286.0003 / MIM:602286.0003	SC5DL	HP:0000210	Micrognathia											PCS	2/3					PMID:12189593; PMID:12812989		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002	SC5DL	HP:0000213	Thin lips											PCS	1/3					PMID:12189593		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002	SC5DL	HP:0000215	Prominent upper lip											PCS	1/3					PMID:12189593		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002; MIM:602286.0003 / MIM:602286.0003	SC5DL	HP:0000252	Microcephaly											PCS	3/3					PMID:12812989; PMID:17853487		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002	SC5DL	HP:0000286	Epicanthal folds											PCS	1/3					PMID:17853487		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002	SC5DL	HP:0000314	Bitemporal narrowing											PCS	1/3					PMID:17853487		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002	SC5DL	HP:0000340	Sloping forehead											PCS	1/3					PMID:17853487		
MIM:607330	LATHOSTEROLOSIS SC5D DEFICIENCY	MIM:602286	STEROL C5-DESATURASE-LIKE 3-@BETA-HYDROXYSTEROID-DELTA-5-DESATURASE DELTA-5-DESATURASE LATHOSTEROL DEHYDROGENASE ERG3, CANDIDA GLABRATA, HOMOLOG OF	MIM:602286.0001 / MIM:602286.0002	SC5DL	HP:0000343	Long philtrum											PCS	1/3					PMID:12189593		
