Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0001696	Situs inversus totalis			TAS	TAS	Occasional						OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0001651	Dextrocardia			TAS	TAS	Occasional						OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0000403	Recurrent otitis media			TAS	TAS							OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0011108	Recurrent sinusitis			TAS	TAS							OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0002205	Recurrent respiratory infections			TAS	TAS							OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0100750	Atelectasis			TAS	TAS							OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0002110	Bronchiectasis			TAS	TAS							OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0006532	Recurrent pneumonia			TAS	TAS							OMIM:615067	HPO:skoehler	Feb 25, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0012265	Ciliary dyskinesia			TAS	TAS							OMIM:615067	HPO:probinson	Apr 7, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0012256	Absent outer dynein arms			TAS	TAS							OMIM:615067	HPO:probinson	Apr 7, 2013	
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0200073	Respiratory insufficiency due to defective ciliary clearance			IEA	IEA						OMIM-CS:RESPIRATORY > RESPIRATORY INSUFFICIENCY DUE TO DEFECTIVE CILIARY CLEARANCE	OMIM:615067	HPO:skoehler	04.06.2013
OMIM:615067	#615067 CILIARY DYSKINESIA, PRIMARY, 20; CILD20;;CILIARY DYSKINESIA, PRIMARY, 20, WITH OR WITHOUT SITUS INVERSUS					HP:0012735	Cough			IEA	IEA						OMIM-CS:RESPIRATORY > COUGH	OMIM:615067	HPO:skoehler	24.03.2014
