Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0000554	Uveitis			IEA	IEA							OMIM:106300	HPO:skoehler	Jun 20, 2010	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0001369	Arthritis			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0001425	Heterogeneous			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0001426	Multifactorial inheritance			IEA	IEA							OMIM:106300	HPO:skoehler	Jun 19, 2010	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0001659	Aortic regurgitation			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0001939	Abnormality of metabolism/homeostasis			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0002037	Inflammation of the large intestine			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0002644	Abnormality of pelvic girdle bone morphology			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0002808	Kyphosis			IEA	IEA							OMIM:106300	HPO:skoehler	Jun 20, 2010	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0003418	Back pain			IEA	IEA							OMIM:106300	HPO:skoehler	Jun 20, 2010	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0003765	Psoriasis			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0011675	Arrhythmia			IEA	IEA							OMIM:106300	HPO	Feb 17, 2009	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0002037	Inflammation of the large intestine			IEA	IEA							OMIM:106300	HPO:skoehler	Oct 12, 2012	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0012122	Anterior uveitis			IEA	IEA							OMIM:106300	HPO:skoehler	Oct 12, 2012	
OMIM:106300	SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1					HP:0100686	Enthesitis			IEA	IEA							OMIM:106300	HPO:skoehler	Oct 12, 2012	
