Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0000407	Sensorineural hearing impairment			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0001770	Toe syndactyly			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0007925	Lacrimal duct aplasia			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0000175	Cleft palate			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0000161	Median cleft lip			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0004691	2-3 toe syndactyly			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0000078	Abnormality of the genital system			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0001839	Ectrodactyly (feet)			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0010554	Cutaneous finger syndactyly			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0001171	Ectrodactyly (hands)			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
DECIPHER:46	Split hand/foot malformation 1 (SHFM1)					HP:0000079	Abnormality of the urinary system			IEA	IEA							DECIPHER:46	HPO:skoehler	May 29, 2013
