Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:130950	ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:130950	HPO	17.02.2009	
OMIM:130950	ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0001254	Lethargy			IEA	IEA							OMIM:130950	HPO	17.02.2009	
OMIM:130950	ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0001284	Areflexia			IEA	IEA							OMIM:130950	HPO	17.02.2009	
OMIM:130950	ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0002072	Chorea			IEA	IEA							OMIM:130950	HPO	17.02.2009	
OMIM:130950	ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0002078	Truncal ataxia			IEA	IEA							OMIM:130950	HPO	17.02.2009	
OMIM:130950	ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0002305	Athetosis			IEA	IEA							OMIM:130950	HPO	17.02.2009	
OMIM:130950	ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0007335	Encephalopathy, recurrent			TAS	TAS							OMIM:130950	probinson	18.06.2012	
OMIM:130950	130950 ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0001266	Choreoathetosis			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > CHOREOATHETOID MOVEMENTS	OMIM:130950	HPO:skoehler	17.10.2012
OMIM:130950	130950 ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0001260	Dysarthria			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DYSARTHRIA	OMIM:130950	HPO:skoehler	17.10.2012
OMIM:130950	130950 ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0002311	Incoordination			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > INCOORDINATION	OMIM:130950	HPO:skoehler	17.10.2012
OMIM:130950	130950 ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0002080	Intention tremor			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > INTENTION TREMOR	OMIM:130950	HPO:skoehler	17.10.2012
OMIM:130950	130950 ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD					HP:0003487	Babinski sign			IEA	IEA	variable					OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > EXTENSOR PLANTAR RESPONSES (VARIABLE)	OMIM:130950	HPO:skoehler	28.11.2012
