Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614162	#614162 CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT				STAT1	HP:0000006	Autosomal dominant inheritance			TAS	TAS							OMIM:614162	HPO:probinson	Aug 10, 2013	
OMIM:614162	#614162 CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT				STAT1	HP:0002728	Chronic mucocutaneous candidiasis			TAS	TAS							OMIM:614162	HPO:probinson	Aug 10, 2013	
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0002014	Diarrhea			IEA	IEA	rare					OMIM-CS:ABDOMEN_GASTROINTESTINAL > DIARRHEA (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0002242	Abnormality of the intestine			IEA	IEA	rare					OMIM-CS:ABDOMEN_GASTROINTESTINAL > ENTEROPATHY (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0011473	Villous atrophy			IEA	IEA	rare					OMIM-CS:ABDOMEN_GASTROINTESTINAL > VILLOUS ATROPHY (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0000823	Delayed puberty			IEA	IEA	rare					OMIM-CS:ENDOCRINE FEATURES > DELAYED PUBERTY (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0000819	Diabetes mellitus			IEA	IEA	rare					OMIM-CS:ENDOCRINE FEATURES > DIABETES MELLITUS (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0000821	Hypothyroidism			IEA	IEA	rare					OMIM-CS:ENDOCRINE FEATURES > HYPOTHYROIDISM (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0004322	Short stature			IEA	IEA	rare					OMIM-CS:GROWTH_HEIGHT > SHORT STATURE (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0001510	Growth delay			IEA	IEA	rare					OMIM-CS:GROWTH_OTHER > POOR GROWTH (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0001890	Autoimmune hemolytic anemia			IEA	IEA	rare					OMIM-CS:HEMATOLOGY > AUTOIMMUNE HEMOLYTIC ANEMIA (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
OMIM:614162	#614162 IMMUNODEFICIENCY 31C; IMD31C;;CANDIDIASIS, FAMILIAL, 7; CANDF7;;CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL DOMINANT					HP:0002960	Autoimmunity			IEA	IEA	rare					OMIM-CS:IMMUNOLOGY > AUTOIMMUNE DISORDERS (IN SOME PATIENTS)	OMIM:614162	HPO:skoehler	04.01.2015
