Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0000462	Nasal polyps			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > NASAL POLYPS	OMIM:608647	HPO:skoehler	Nov 16, 2012	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0000007	Autosomal recessive inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AUTOSOMAL RECESSIVE	OMIM:608647	HPO:skoehler	Nov 16, 2012	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0002110	Bronchiectasis			IEA	IEA						OMIM-CS:RESPIRATORY_LUNG > BRONCHIECTASIS	OMIM:608647	HPO:skoehler	Nov 16, 2012	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0001696	Situs inversus totalis			IEA	IEA				NOT	NOT	OMIM-CS:ABDOMEN > LACK OF SITUS INVERSUS	OMIM:608647	HPO:skoehler	Nov 20, 2012	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0000403	Recurrent otitis media			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > OTITIS MEDIA, RECURRENT	OMIM:608647	HPO:skoehler	Nov 20, 2012	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0000246	Sinusitis			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > SINUSITIS, RECURRENT	OMIM:608647	HPO:skoehler	Nov 20, 2012	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0003593	Infantile onset			IEA	IEA						OMIM-CS:MISCELLANEOUS > ONSET IN INFANCY OR EARLY CHILDHOOD	OMIM:608647	HPO:skoehler	Nov 20, 2012	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0011947	Respiratory tract infection			IEA	IEA						OMIM-CS:RESPIRATORY > RESPIRATORY INFECTIONS, RECURRENT	OMIM:608647	HPO:skoehler	Nov 20, 2012	
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0011108	Recurrent sinusitis			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > SINUSITIS, RECURRENT	OMIM:608647	HPO:skoehler	21.11.2012
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0002205	Recurrent respiratory infections			IEA	IEA						OMIM-CS:RESPIRATORY > RESPIRATORY INFECTIONS, RECURRENT	OMIM:608647	HPO:skoehler	21.11.2012
OMIM:608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS					HP:0002837	Recurrent bronchitis			IEA	IEA						OMIM-CS:RESPIRATORY_AIRWAYS > BRONCHITIS, RECURRENT	OMIM:608647	HPO:skoehler	21.11.2012
