Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000089	Renal hypoplasia			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000160	Narrow mouth			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000175	Cleft palate			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000193	Bifid uvula			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000204	Cleft upper lip			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000213	Thin lips			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000303	Mandibular prognathia			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000316	Hypertelorism			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000322	Short philtrum			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000338	Hypomimic face			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000347	Micrognathia			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000384	Preauricular skin tag			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000405	Conductive hearing impairment			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000412	Prominent ears			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000426	Prominent nasal bridge			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000430	Hypoplastic nasal alae			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000453	Choanal atresia			TAS	TAS							OMIM:608572	HPO:skoehler	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000581	Blepharophimosis			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0000652	Lower eyelid coloboma			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0001629	Ventricular septal defect			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0001631	Defect in the atrial septum			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0001939	Abnormality of metabolism/homeostasis			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0004502	Bilateral choanal atresia			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0004691	2-3 toe syndactyly			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	BURN-MCKEOWN SYNDROME					HP:0008872	Feeding difficulties in infancy			IEA	IEA							OMIM:608572	HPO	17.02.2009	
OMIM:608572	%608572 BURN-MCKEOWN SYNDROME					HP:0200138	Bilateral choanal atresia/stenosis			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > BILATERAL CHOANAL ATRESIA/STENOSIS	OMIM:608572	HPO:skoehler	12.06.2013
