Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:605258	HPO:probinson	17.02.2009	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0002718	Recurrent bacterial infections			TAS	TAS							OMIM:605258	HPO:probinson	17.02.2009	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0002721	Immunodeficiency			TAS	TAS							OMIM:605258	HPO:probinson	17.02.2009	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0002205	Recurrent respiratory infections			TAS	TAS							OMIM:605258	HPO:probinson	17.02.2009	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0004798	Recurrent infection of the gastrointestinal tract			TAS	TAS							OMIM:605258	HPO:probinson	17.02.2009	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0002716	Lymphadenopathy			TAS	TAS							OMIM:605258	HPO:probinson	08.06.2012	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0002959	Impaired Ig class switch recombination			TAS	TAS							OMIM:605258	HPO:probinson	08.06.2012	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0004315	IgG deficiency			TAS	TAS							OMIM:605258	HPO:probinson	08.06.2012	
OMIM:605258	IMMUNODEFICIENCY WITH HYPER-IGM, TYPE 2					HP:0002720	IgA deficiency			TAS	TAS							OMIM:605258	HPO:probinson	08.06.2012	
OMIM:605258	#605258 IMMUNODEFICIENCY WITH HYPER-IgM, TYPE 2; HIGM2;;HYPER-IgM SYNDROME 2					HP:0200117	Recurrent upper and lower respiratory tract infections			IEA	IEA						OMIM-CS:RESPIRATORY > RECURRENT UPPER AND LOWER RESPIRATORY TRACT INFECTIONS	OMIM:605258	HPO:skoehler	10.06.2013
