Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0001631	Defect in the atrial septum			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > ATRIAL SEPTAL DEFECT	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0001655	Patent foramen ovale			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > PATENT FORAMEN OVALE	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0001667	Right ventricular hypertrophy			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > RIGHT VENTRICULAR HYPERTROPHY	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0001629	Ventricular septal defect			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > VENTRICULAR SEPTAL DEFECT	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0001508	Failure to thrive			IEA	IEA						OMIM-CS:GROWTH_OTHER > FAILURE TO THRIVE	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0001518	Small for gestational age			IEA	IEA						OMIM-CS:GROWTH_OTHER > SMALL FOR GESTATIONAL AGE	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000365	Hearing impairment			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > HEARING LOSS	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000369	Low-set ears			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > LOW-SET EARS	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000316	Hypertelorism			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > HYPERTELORISM	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000648	Optic atrophy			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > OPTIC ATROPHY	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000508	Ptosis			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > PTOSIS	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000327	Hypoplasia of the maxilla			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > HYPOPLASTIC MAXILLA	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000340	Sloping forehead			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > SLOPING FOREHEAD	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000175	Cleft palate			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > CLEFT PALATE	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000445	Wide nose			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > BROAD NOSE	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0003196	Short nose			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > SHORT NOSE	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0000007	Autosomal recessive inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AUTOSOMAL RECESSIVE	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0002059	Cerebral atrophy			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > CEREBRAL ATROPHY	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0001336	Myoclonus			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > MYOCLONUS	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0001285	Spastic tetraparesis			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > SPASTIC QUADRIPARESIS	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0002319	Thin corpus callosum			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > THIN CORPUS CALLOSUM	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0009882	Short distal phalanx of finger			IEA	IEA						OMIM-CS:SKELETAL_FEET > HYPOPLASTIC DISTAL PHALANGES	OMIM:614261	HPO:skoehler	Oct 17, 2012	
OMIM:614261	%614261 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP					HP:0009882	Short distal phalanx of finger			IEA	IEA						OMIM-CS:SKELETAL_HANDS > HYPOPLASTIC DISTAL PHALANGES	OMIM:614261	HPO:skoehler	Oct 17, 2012	
