Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:261740	GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:261740	HPO	17.02.2009	
OMIM:261740	GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL					HP:0000961	Cyanosis			IEA	IEA							OMIM:261740	HPO	17.02.2009	
OMIM:261740	GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL					HP:0001635	Congestive heart failure			IEA	IEA							OMIM:261740	HPO	17.02.2009	
OMIM:261740	GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL					HP:0001640	Cardiomegaly			TAS	TAS							OMIM:261740	HPO:probinson	17.02.2009	
OMIM:261740	GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL					HP:0001998	Neonatal hypoglycemia			IEA	IEA							OMIM:261740	HPO	17.02.2009	
OMIM:261740	GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL					HP:0005165	Shortened PR interval on EKG			TAS	TAS							OMIM:261740	HPO:probinson	17.02.2009	
OMIM:261740	#261740 GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL;;PHOSPHORYLASE KINASE DEFICIENCY OF HEART;;GLYCOGEN STORAGE DISEASE OF HEART					HP:0001541	Ascites			IEA	IEA						OMIM-CS:ABDOMEN_EXTERNAL FEATURES > ASCITES	OMIM:261740	HPO:skoehler	05.04.2015
OMIM:261740	#261740 GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL;;PHOSPHORYLASE KINASE DEFICIENCY OF HEART;;GLYCOGEN STORAGE DISEASE OF HEART					HP:0200128	Biventricular hypertrophy			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > BIVENTRICULAR HYPERTROPHY	OMIM:261740	HPO:skoehler	05.04.2015
OMIM:261740	#261740 GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL;;PHOSPHORYLASE KINASE DEFICIENCY OF HEART;;GLYCOGEN STORAGE DISEASE OF HEART					HP:0002615	Hypotension			IEA	IEA						OMIM-CS:CARDIOVASCULAR_VASCULAR > HYPOTENSION	OMIM:261740	HPO:skoehler	05.04.2015
OMIM:261740	#261740 GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL;;PHOSPHORYLASE KINASE DEFICIENCY OF HEART;;GLYCOGEN STORAGE DISEASE OF HEART					HP:0000158	Macroglossia			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_MOUTH > MACROGLOSSIA (IN SOME PATIENTS)	OMIM:261740	HPO:skoehler	05.04.2015
OMIM:261740	#261740 GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL;;PHOSPHORYLASE KINASE DEFICIENCY OF HEART;;GLYCOGEN STORAGE DISEASE OF HEART					HP:0001250	Seizures			IEA	IEA	rare					OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > SEIZURES (IN 1 PATIENT)	OMIM:261740	HPO:skoehler	05.04.2015
OMIM:261740	#261740 GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL;;PHOSPHORYLASE KINASE DEFICIENCY OF HEART;;GLYCOGEN STORAGE DISEASE OF HEART					HP:0100598	Pulmonary edema			IEA	IEA						OMIM-CS:RESPIRATORY_LUNG > PULMONARY EDEMA	OMIM:261740	HPO:skoehler	05.04.2015
