Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:606703	DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:606703	HPO	Feb 17, 2009	
OMIM:606703	DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA					HP:0000739	Anxiety			IEA	IEA							OMIM:606703	HPO:skoehler	Jun 20, 2010	
OMIM:606703	DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA					HP:0001332	Dystonia			IEA	IEA							OMIM:606703	HPO	Feb 17, 2009	
OMIM:606703	DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA					HP:0002072	Chorea			IEA	IEA							OMIM:606703	HPO	Feb 17, 2009	
OMIM:606703	DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA					HP:0003621	Juvenile onset			IEA	IEA							OMIM:606703	HPO	Feb 17, 2009	
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0001635	Congestive heart failure			IEA	IEA	rare					OMIM-CS:CARDIOVASCULAR_HEART > CONGESTIVE HEART FAILURE (IN SOME PATIENTS)	OMIM:606703	HPO:skoehler	Nov 18, 2012	
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0001644	Dilated cardiomyopathy			IEA	IEA	rare					OMIM-CS:CARDIOVASCULAR_HEART > DILATED CARDIOMYOPATHY (IN SOME PATIENTS)	OMIM:606703	HPO:skoehler	Nov 18, 2012	
OMIM:606703	DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA					HP:0000317	Facial myokymia			TAS	TAS							OMIM:606703	HPO:probinson	Mar 30, 2013	
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0008936	Muscular hypotonia of the trunk			IEA	IEA	rare					OMIM-CS:MUSCLE, SOFT TISSUE > AXIAL HYPOTONIA (IN SOME PATIENTS)	OMIM:606703	HPO:skoehler	04.05.2014
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0001270	Motor delay			IEA	IEA	rare					OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DELAYED MOTOR DEVELOPMENT (IN SOME PATIENTS)	OMIM:606703	HPO:skoehler	04.05.2014
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0001260	Dysarthria			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DYSARTHRIA	OMIM:606703	HPO:skoehler	04.05.2014
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0001347	Hyperreflexia			IEA	IEA	rare					OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPERREFLEXIA (IN SOME PATIENTS)	OMIM:606703	HPO:skoehler	04.05.2014
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0002509	Limb hypertonia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > LIMB HYPERTONIA	OMIM:606703	HPO:skoehler	04.05.2014
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0002322	Resting tremor			IEA	IEA	rare					OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > RESTING TREMOR (IN SOME PATIENTS)	OMIM:606703	HPO:skoehler	04.05.2014
OMIM:606703	#606703 DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM					HP:0100660	Dyskinesia			IEA	IEA						Disease name contained:#606703 dyskinesia, familial, with fac	OMIM:606703	HPO:skoehler	27.01.2015
