Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0100770	Hyperperistalsis			IEA	IEA						OMIM-CS:ABDOMEN_GASTROINTESTINAL > HYPERPERISTALSIS	OMIM:613834	HPO:skoehler	Oct 17, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0002566	Intestinal malrotation			IEA	IEA						OMIM-CS:ABDOMEN_GASTROINTESTINAL > MALROTATION	OMIM:613834	HPO:skoehler	Oct 17, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0002092	Pulmonary hypertension			IEA	IEA						OMIM-CS:CARDIOVASCULAR_VASCULAR > PULMONARY HYPERTENSION	OMIM:613834	HPO:skoehler	Oct 17, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0000028	Cryptorchidism			IEA	IEA						OMIM-CS:GENITOURINARY_INTERNAL GENITALIA, MALE > CRYPTORCHIDISM	OMIM:613834	HPO:skoehler	Oct 17, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0000006	Autosomal dominant inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AUTOSOMAL DOMINANT	OMIM:613834	HPO:skoehler	Oct 17, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0002789	Tachypnea			IEA	IEA						OMIM-CS:RESPIRATORY > TACHYPNEA	OMIM:613834	HPO:skoehler	Oct 17, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0004944	Cerebral aneurysm			IEA	IEA						OMIM-CS:CARDIOVASCULAR_VASCULAR > SMALL VESSEL BRAIN INFARCTS AND ANEURYSMS	OMIM:613834	HPO:skoehler	Nov 21, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0002617	Aneurysm			IEA	IEA						OMIM-CS:CARDIOVASCULAR_VASCULAR > SMALL VESSEL RETINAL INFARCTS AND ANEURYSMS	OMIM:613834	HPO:skoehler	Nov 21, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0001679	Abnormality of the aorta			IEA	IEA						OMIM-CS:CARDIOVASCULAR_VASCULAR > THORACIC AORTIC ANEURYSM	OMIM:613834	HPO:skoehler	Nov 21, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0011499	Mydriasis	HP:0003577	Congenital onset	IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > MYDRIASIS, CONGENITAL	OMIM:613834	HPO:skoehler	Nov 21, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0007866	Focal retinal infarction			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > SMALL VESSEL RETINAL INFARCTS AND ANEURYSMS	OMIM:613834	HPO:skoehler	Nov 21, 2012	
OMIM:613834	#613834 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME;;MYDRIASIS, CONGENITAL, WITH PATENT DUCTUS ARTERIOSUS, THORACIC AORTICANEURYSM, AND VASCULOPATHY					HP:0012727	Thoracic aortic aneurysm			IEA	IEA						OMIM-CS:CARDIOVASCULAR_VASCULAR > THORACIC AORTIC ANEURYSM	OMIM:613834	HPO:skoehler	24.03.2014
