Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0000508	Ptosis			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0000726	Dementia			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0000975	Hyperhidrosis			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0001026	Penetrating foot ulcers			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0001278	Orthostatic hypotension			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0001300	Parkinsonism			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0001301	Chronic sensorineural polyneuropathy			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0001315	Reduced reflexes			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0000763	Sensory neuropathy			PCS	PCS							MIM:118301	probinson	17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0001347	Hyperreflexia			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0001668	Heart block			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0001761	Pes cavus			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0000762	Decreased nerve conduction velocity			IEA	IEA						Mild	MIM:118301	probinson	17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0002013	Vomiting			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0002018	Nausea			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0002028	Chronic diarrhea			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0003009	Enhanced neurotoxicity of vincristine			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0003091	Trophic limb changes			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0007110	Central hypoventilation			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0009049	Peroneal muscle atrophy			IEA	IEA									17.02.2009	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0002398	Degeneration of anterior horn cells			PCS	PCS							MIM:118301	probinson	15.03.2012	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0003447	Axonal loss			PCS	PCS							MIM:118301	probinson	15.03.2012	
MIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM					HP:0003693	Distal amyotrophy			PCS	PCS							MIM:118301	probinson	15.03.2012	
