Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000006	Autosomal dominant inheritance			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000605	Supranuclear gaze palsy			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000613	Photophobia			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000622	Blurred vision			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000651	Diplopia			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000658	Eyelid apraxia			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000737	Irritability			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000741	Apathy			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0000743	Frontal release signs			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0001260	Dysarthria			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0001300	Parkinsonism			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002015	Dysphagia			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002063	Rigidity			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002067	Bradykinesia			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002141	Gait imbalance			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002171	Gliosis			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002174	Postural tremor			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002185	Neurofibrillary tangles			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002304	Akinesia			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002439	Frontolimbic dementia			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002527	Falls			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002528	Granulovacuolar degeneration			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002529	Neuronal loss in central nervous system			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002530	Axial dystonia			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002544	Retrocollis			IEA	IEA									17.02.2009
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002354	Memory impairment			PCS	PCS							MIM:609454	HPO:probinson	18.03.2012
MIM:609454	SUPRANUCLEAR PALSY, PROGRESSIVE, 2					HP:0002529	Neuronal loss in central nervous system			PCS	PCS							MIM:609454	HPO:probinson	18.03.2012
