Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0000365	Hearing impairment			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0000503	Tortuosity of conjunctival vessels			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0000718	Aggressive behavior			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0000752	Hyperactivity			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0001014	Angiokeratoma			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0001249	Intellectual disability			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0001250	Seizures			TAS	TAS	Rare						OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0001252	Muscular hypotonia			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0001939	Abnormality of metabolism/homeostasis			IEA	IEA							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0002167	Neurological speech impairment			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0002719	Recurrent infections			TAS	TAS							OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0001999	Abnormal facial shape			TAS	TAS	Occasional					Mild	OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0007108	Demyelinating peripheral neuropathy			TAS	TAS	Rare						OMIM:248510	HPO:probinson	17.02.2009	
OMIM:248510	MANNOSIDOSIS, BETA A, LYSOSOMAL					HP:0012066	Increased urinary disaccharide excretion			TAS	TAS							OMIM:248510	HPO:probinson	04.08.2012	
