Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0000007	Autosomal recessive inheritance			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0000294	Low anterior hairline			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0000463	Anteverted nares			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0001251	Ataxia			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0001252	Muscular hypotonia			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0001337	Tremor			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0002151	Increased serum lactate			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0002171	Gliosis			TAS	TAS							MIM:220111	probinson	17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0002490	Increased CSF lactate			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0006565	Increased hepatocellular lipid droplets			IEA	IEA							MIM:220111		17.02.2009	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0000272	Malar flattening			TAS	TAS							MIM:220111	probinson	11.04.2012	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0001263	Global developmental delay			TAS	TAS							MIM:220111	probinson	11.04.2012	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0003128	Lactic acidosis			TAS	TAS							MIM:220111	probinson	11.04.2012	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0003593	Infantile onset			TAS	TAS							MIM:220111	probinson	11.04.2012	
MIM:220111	LEIGH SYNDROME, FRENCH-CANADIAN TYPE	MIM:607544	LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN		LRPPRC	HP:0007305	CNS demyelination			TAS	TAS							MIM:220111	probinson	11.04.2012	
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0001508	Failure to thrive			IEA	IEA						OMIM-CS:GROWTH_OTHER > FAILURE TO THRIVE	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0002553	Highly arched eyebrow			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > ARCHED EYEBROWS	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0000316	Hypertelorism			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > HYPERTELORISM	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0000486	Strabismus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > STRABISMUS	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0011220	Prominent forehead			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > PROMINENT FOREHEAD	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0000431	Wide nasal bridge			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > WIDE NASAL BRIDGE	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0001943	Hypoglycemia			IEA	IEA						OMIM-CS:METABOLIC FEATURES > HYPOGLYCEMIA	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0000750	Delayed speech and language development			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > LANGUAGE DELAY	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0002553	Highly arched eyebrow			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_HAIR > ARCHED EYEBROWS	OMIM:220111	HPO:skoehler	17.10.2012
OMIM:220111	#220111 LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC;;CYTOCHROME c OXIDASE DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, FRENCH CANADIAN TYPE;;COX DEFICIENCY, SAGUENAY-LAC-SAINT-JEAN TYPE;;LEIGH SYNDROME, SAGUENAY-LAC-SAINT-JEAN TYPE					HP:0001007	Hirsutism			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_HAIR > HIRSUTISM	OMIM:220111	HPO:skoehler	17.10.2012
