Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:122860	CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT					HP:0004493	Craniofacial hyperostosis			TAS	TAS							OMIM:122860	HPO:probinson	30.04.2012	
OMIM:122860	CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT					HP:0000006	Autosomal dominant inheritance			TAS	TAS							OMIM:122860	HPO:probinson	30.04.2012	
OMIM:122860	CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT					HP:0001349	Facial diplegia			TAS	TAS							OMIM:122860	HPO:probinson	30.04.2012	
OMIM:122860	CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT					HP:0003034	Diaphyseal sclerosis			TAS	TAS							OMIM:122860	HPO:probinson	30.04.2012	
OMIM:122860	CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT					HP:0000365	Hearing impairment			TAS	TAS							OMIM:122860	HPO:probinson	30.04.2012	
OMIM:122860	CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT					HP:0005464	Craniofacial hyperostosis and sclerosis			TAS	TAS							OMIM:122860	HPO:probinson	30.04.2012	
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0000900	Thickened ribs			IEA	IEA						OMIM-CS:CHEST_RIBS, STERNUM, CLAVICLES, AND SCAPULAE > THICKENED RIBS	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0004322	Short stature			IEA	IEA						OMIM-CS:GROWTH_HEIGHT > SHORT STATURE	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0000316	Hypertelorism			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > HYPERTELORISM	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0000648	Optic atrophy			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > OPTIC NERVE ATROPHY	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0001085	Papilledema			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > PAPILLEDEMA	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0000529	Progressive visual loss			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > VISUAL LOSS, PROGRESSIVE	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0000256	Macrocephaly			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > MACROCEPHALY	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0000452	Choanal stenosis			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > CHOANAL STENOSIS	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0011120	Saddle nose			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > SADDLE NOSE	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0003155	Elevated alkaline phosphatase			IEA	IEA						OMIM-CS:LABORATORY ABNORMALITIES > INCREASED SERUM ALKALINE PHOSPHATASE	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0003165	Elevated circulating parathyroid hormone (PTH) level			IEA	IEA						OMIM-CS:LABORATORY ABNORMALITIES > INCREASED SERUM PARATHYROID HORMONE	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0003593	Infantile onset			IEA	IEA						OMIM-CS:MISCELLANEOUS > ONSET IN INFANCY	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0003676	Progressive disorder			IEA	IEA						OMIM-CS:MISCELLANEOUS > PROGRESSIVE DISORDER	OMIM:122860	HPO:skoehler	17.10.2012
OMIM:122860	#122860 CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; CDD					HP:0002315	Headache			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HEADACHES	OMIM:122860	HPO:skoehler	17.10.2012
