Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0000007	Autosomal recessive inheritance			IEA	IEA									17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0011344	Severe global developmental delay			IEA	IEA									17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0001939	Abnormality of metabolism/homeostasis			IEA	IEA									17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0010628	Facial palsy			IEA	IEA									17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0002119	Ventriculomegaly			IEA	IEA									17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0003324	Generalized muscle weakness			IEA	IEA									17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0006808	Cerebral hypomyelination			IEA	IEA									17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0003593	Infantile onset			PCS	PCS							MIM:601170	probinson	17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0003741	Congenital muscular dystrophy			IEA	IEA									17.02.2009	
MIM:601170	MUSCULAR DYSTROPHY, CONGENITAL, WITH SEVERE CENTRAL NERVOUS SYSTEM					HP:0003431	Decreased motor nerve conduction velocity (NCV)			IEA	IEA									17.02.2009	
