Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:600384	APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSAL					HP:0000006	Autosomal dominant inheritance			IEA	IEA									17.02.2009
MIM:600384	APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSAL					HP:0000252	Microcephaly			IEA	IEA									17.02.2009
MIM:600384	APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSAL					HP:0001159	Syndactyly			IEA	IEA									17.02.2009
MIM:600384	APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSAL					HP:0004322	Short stature			PCS	PCS							MIM:600384	HPO:probinson	18.03.2012
MIM:600384	APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSAL					HP:0001249	Intellectual disability			PCS	PCS							MIM:600384	HPO:probinson	18.03.2012
MIM:600384	APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSAL					HP:0001449	Duplication of metatarsal bones			PCS	PCS							MIM:600384	HPO:probinson	18.03.2012
OMIM:600384	%600384 APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSALIV					HP:0010554	Cutaneous finger syndactyly			IEA	IEA						OMIM-CS:SKELETAL_FEET > CUTANEOUS SYNDACTYLY	OMIM:600384	HPO:skoehler	17.10.2012
OMIM:600384	%600384 APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSALIV					HP:0002751	Kyphoscoliosis			IEA	IEA	rare					OMIM-CS:SKELETAL_SPINE > KYPHOSCOLIOSIS (1 PATIENT)	OMIM:600384	HPO:skoehler	18.11.2012
OMIM:600384	%600384 APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSALIV					HP:0001991	Aplasia/Hypoplasia of the toes			IEA	IEA						OMIM-CS:SKELETAL_FEET > ABSENT/HYPOPLASTIC TOES	OMIM:600384	HPO:skoehler	31.05.2013
OMIM:600384	%600384 APHALANGIA, PARTIAL, WITH SYNDACTYLY AND DUPLICATION OF METATARSALIV					HP:0100543	Cognitive impairment			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > COGNITIVE DEFICITS	OMIM:600384	HPO:skoehler	04.04.2014
