Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:152800	HPO	17.02.2009
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0000969	Edema			IEA	IEA							OMIM:152800	HPO:skoehler	20.06.2010
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0001595	Abnormality of the hair			IEA	IEA							OMIM:152800	HPO	17.02.2009
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0001888	Lymphopenia			IEA	IEA							OMIM:152800	HPO	17.02.2009
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0002024	Malabsorption			IEA	IEA							OMIM:152800	HPO	17.02.2009
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0002593	Intestinal lymphangiectasia			IEA	IEA							OMIM:152800	HPO	17.02.2009
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0003826	Stillbirth			IEA	IEA							OMIM:152800	HPO:skoehler	20.06.2010
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0004315	Decreased IgG level			IEA	IEA							OMIM:152800	HPO	17.02.2009
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0006641	Prominent floating ribs			IEA	IEA							OMIM:152800	HPO	17.02.2009
OMIM:152800	LYMPHANGIECTASIA, INTESTINAL					HP:0008360	Neonatal hypoproteinemia			IEA	IEA							OMIM:152800	HPO	17.02.2009
OMIM:152800	%152800 LYMPHANGIECTASIA, INTESTINAL					HP:0010741	Edema of the lower limbs			IEA	IEA						OMIM-CS:SKIN > LEG EDEMA	OMIM:152800	HPO:skoehler	17.10.2012
