Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS				PNPLA2	HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:610717	HPO:probinson	Jan 9, 2013	
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS				PNPLA2	HP:0003198	Myopathy			TAS	TAS							OMIM:610717	HPO:probinson	Apr 1, 2013	
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS				PNPLA2	HP:0002240	Hepatomegaly			TAS	TAS							OMIM:610717	HPO:probinson	Apr 1, 2013	
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS				PNPLA2	HP:0003236	Elevated serum creatine phosphokinase			TAS	TAS							OMIM:610717	HPO:probinson	Apr 1, 2013	
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS				PNPLA2	HP:0003701	Proximal muscle weakness			PCS	PCS							pmid:18952067	HPO:probinson	Apr 1, 2013	
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS				PNPLA2	HP:0003546	Exercise intolerance			PCS	PCS							pmid:18952067	HPO:probinson	Apr 1, 2013	
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS				PNPLA2	HP:0009058	Skeletal muscle lipid accumulation			PCS	PCS							pmid:18952067	HPO:probinson	Apr 1, 2013	
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0002910	Elevated hepatic transaminases			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > ABNORMAL LIVER ENZYMES	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0001397	Hepatic steatosis			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > HEPATIC STEATOSIS	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0001638	Cardiomyopathy			IEA	IEA	rare					OMIM-CS:CARDIOVASCULAR_HEART > CARDIOMYOPATHY (IN SOME PATIENTS)	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0000819	Diabetes mellitus			IEA	IEA	rare					OMIM-CS:ENDOCRINE FEATURES > DIABETES MELLITUS (IN SOME PATIENTS)	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0004322	Short stature			IEA	IEA	rare					OMIM-CS:GROWTH_HEIGHT > SHORT STATURE (IN SOME PATIENTS)	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0000407	Sensorineural hearing impairment			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EARS > HEARING LOSS, SENSORINEURAL (IN SOME PATIENTS)	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0000467	Neck muscle weakness			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_NECK > NECK MUSCLE WEAKNESS (IN SOME PATIENTS)	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0002910	Elevated hepatic transaminases			IEA	IEA						OMIM-CS:LABORATORY ABNORMALITIES > ABNORMAL LIVER ENZYMES	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0002155	Hypertriglyceridemia			IEA	IEA	rare					OMIM-CS:LABORATORY ABNORMALITIES > INCREASED SERUM TRIGLYCERIDES (IN SOME PATIENTS)	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0003581	Adult onset			IEA	IEA						OMIM-CS:MISCELLANEOUS > ADULT ONSET	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0003677	Slow progression			IEA	IEA						OMIM-CS:MISCELLANEOUS > SLOWLY PROGRESSIVE	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0003828	Variable expressivity			IEA	IEA						OMIM-CS:MISCELLANEOUS > VARIABLE SEVERITY	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0009046	Difficulty running			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > DIFFICULTY RUNNING	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0002355	Difficulty walking			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > DIFFICULTY WALKING	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0003388	Easy fatigability			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > EASY FATIGABILITY	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0002380	Fasciculations			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > FASCICULATIONS	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0003391	Gower sign			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > GOWER SIGN	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0003326	Myalgia			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > MUSCLE PAIN	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0001284	Areflexia			IEA	IEA	rare					OMIM-CS:NEUROLOGIC_PERIPHERAL NERVOUS SYSTEM > AREFLEXIA (IN SOME PATIENTS)	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0008064	Ichthyosiform abnormality of the skin			IEA	IEA				NOT	NOT	OMIM-CS:SKIN, NAILS, HAIR_SKIN > NO ICHTHYOSIS	OMIM:610717	HPO:skoehler	06.10.2013
OMIM:610717	#610717 NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM;;NEUTRAL LIPID STORAGE DISEASE WITHOUT ICHTHYOSIS					HP:0001252	Muscular hypotonia			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > HYPOTONIA	OMIM:610717	HPO:skoehler	26.11.2014
