Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0000742	Self-mutilation			IEA	IEA							OMIM:608654	SKOEHLER	20.06.2010
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0000970	Anhidrosis			ITM	ITM							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0001226	Acral ulceration and osteomyelitis leading to autoamputation of the digits			IEA	IEA							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0001862	Acral ulceration and osteomyelitis leading to autoamputation of the digits (feet)			IEA	IEA							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0001954	Fever, episodic			IEA	IEA	rare						OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0002659	Increased susceptibility to fractures			ITM	ITM							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0002661	Painless fractures due to injury			IEA	IEA							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0002754	Osteomyelitis			ITM	ITM							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0003593	Infantile onset			IEA	IEA							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0005040	distal ulceration and osteomyelitis leading to autoamputation			ITM	ITM							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0007328	Decreased pain sensation			IEA	IEA							OMIM:608654	HPO	17.02.2009
OMIM:608654	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V					HP:0009830	Peripheral neuropathy			ITM	ITM							OMIM:608654	HPO	17.02.2009
OMIM:608654	#608654 NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V; HSAN5;;HSAN V;;INSENSITIVITY TO PAIN, CONGENITAL					HP:0001256	Intellectual disability, mild			IEA	IEA	rare					OMIM-CS:NEUROLOGIC_PERIPHERAL NERVOUS SYSTEM > MENTAL RETARDATION, MILD (1 FAMILY)	OMIM:608654	HPO:skoehler	18.11.2012
OMIM:608654	#608654 NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE V; HSAN5;;HSAN V;;INSENSITIVITY TO PAIN, CONGENITAL					HP:0007021	Pain insensitivity			IEA	IEA						MODIFIER:DISTAL;OMIM-CS:NEUROLOGIC_PERIPHERAL NERVOUS SYSTEM > PAIN INSENSITIVITY, DISTAL	OMIM:608654	HPO:skoehler	06.06.2013
