Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0001508	Failure to thrive			IEA	IEA						OMIM-CS:GROWTH_OTHER > FAILURE TO THRIVE	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0004325	Decreased body weight			IEA	IEA						OMIM-CS:GROWTH_WEIGHT > LOW WEIGHT	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0000639	Nystagmus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > NYSTAGMUS	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0000648	Optic atrophy			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > OPTIC ATROPHY	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0000556	Retinal dystrophy			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > RETINAL DYSTROPHY	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0000486	Strabismus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > STRABISMUS	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0000007	Autosomal recessive inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AUTOSOMAL RECESSIVE	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0001251	Ataxia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > ATAXIA	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0002305	Athetosis			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > ATHETOSIS	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0001250	Seizures			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > SEIZURES	OMIM:614559	HPO:skoehler	Oct 17, 2012	
